"gene"	"ncpgs_orig"	"ncpgs"	"treatment.ratio"	"converged"	"p.value.treatment"	"p.value.inter"	"adj.p.value.treatment"	"adj.p.value.inter"
"SpisGene10083"	158	118	1	1	1	1	1	1
"SpisGene10084"	43	31	1.71261659146123	1	0.129835147185234	0.000359640075664258	0.377439077490446	0.0158571183959217
"SpisGene10085"	79	75	0.954374326971095	1	0.341140203810918	1	0.831585602549654	1
"SpisGene10086"	38	35	1.23362409018698	1	0.0018538522544664	3.33765386911106e-06	0.0198227854108015	0.000338879040086716
"SpisGene10087"	215	180	0.961657904701053	1	0.308578540940408	1	0.761096214082349	1
"SpisGene10095"	13	13	1	1	1	1	1	1
"SpisGene10096"	91	86	1	1	1	1	1	1
"SpisGene10104"	5	5	1.30207989409882	1	0.145949667817839	1	0.411522286303192	1
"SpisGene10105"	91	89	1	1	1	1	1	1
"SpisGene10106"	342	334	1	1	1	1	1	1
"SpisGene10108"	293	275	1.01303692530838	1	0.709689033150386	1	1	1
"SpisGene10112"	89	88	1	1	1	1	1	1
"SpisGene10116"	272	268	1.02010929764367	1	0.00738715799674277	1	0.0526085441119384	1
"SpisGene10117"	266	251	1	1	1	1	1	1
"SpisGene10118"	103	99	1.02959680468307	1	0.156507803262114	1	0.434320927457827	1
"SpisGene10122"	175	173	1	1	1	1	1	1
"SpisGene10123"	24	24	0.961536028578159	1	0.0568595748907388	1	0.211873708860541	1
"SpisGene10126"	8	8	1	1	1	1	1	1
"SpisGene10128"	15	15	1.14481749682991	1	0.093819383054725	1	0.298705153126191	1
"SpisGene10129"	122	109	0.945618325451854	1	0.108154590622442	1	0.331288916252026	1
"SpisGene10130"	8	8	0.943927675585284	1	0.0455849494824076	1	0.182719534922784	1
"SpisGene10136"	68	46	1	1	1	1	1	1
"SpisGene10137"	29	25	1	1	1	1	1	1
"SpisGene10138"	36	36	1	1	1	1	1	1
"SpisGene10139"	126	123	1.01583375412203	1	0.502502380177232	1	1	1
"SpisGene10140"	65	63	1	1	1	1	1	1
"SpisGene10141"	187	175	1.02782560750883	1	0.0192599039961674	1	0.10252494349475	1
"SpisGene10142"	9	7	1	1	1	1	1	1
"SpisGene10153"	117	115	1	1	1	1	1	1
"SpisGene10154"	54	54	1	1	1	1	1	1
"SpisGene10155"	96	53	0.885000703334325	1	0.862771207587188	5.32627047402916e-06	1	0.00050381055842804
"SpisGene10159"	69	69	1	1	1	1	1	1
"SpisGene10160"	168	164	1	1	1	1	1	1
"SpisGene10161"	46	46	1.08456575360772	1	1.23428027682974e-05	1.09629110578694e-05	0.00048438935544946	0.000942615331819051
"SpisGene10162"	78	77	1	1	1	1	1	1
"SpisGene10163"	510	483	1	1	1	1	1	1
"SpisGene10164"	53	51	1	1	1	1	1	1
"SpisGene10166"	7	6	1	1	1	1	1	1
"SpisGene10167"	103	44	1	1	1	1	1	1
"SpisGene10168"	409	319	0.931116485206839	1	0.00010151568215408	1	0.00241607323526711	1
"SpisGene10169"	234	214	0.895279149364349	1	6.26009654588974e-11	1	1.59663687082487e-08	1
"SpisGene10170"	82	79	1	1	1	1	1	1
"SpisGene10171"	80	79	1	1	1	1	1	1
"SpisGene10172"	28	28	1.07923775052994	1	0.00158968684962369	1	0.0175754888759095	1
"SpisGene10173"	244	244	1	1	1	1	1	1
"SpisGene10174"	84	84	1.0269530920618	1	0.00756618517156317	1	0.0534706074672348	1
"SpisGene10175"	37	34	0.948423348985994	1	0.0582629306574789	1	0.215075334751941	1
"SpisGene10176"	78	69	1	1	1	1	1	1
"SpisGene10177"	106	106	1.01248325803777	1	0.193203056360344	1	0.51299861438098	1
"SpisGene10179"	17	8	1	1	1	1	1	1
"SpisGene10180"	83	82	1.04483983512977	1	0.00183340286114702	1	0.0196611138220097	1
"SpisGene10181"	174	173	0.988511432382221	1	0.0159336102581192	1	0.0897390660186287	1
"SpisGene10183"	45	45	1	1	1	1	1	1
"SpisGene10186"	44	42	1.0428715815909	1	0.0441538059744469	1	0.178265179182481	1
"SpisGene10192"	40	39	1	1	1	1	1	1
"SpisGene10194"	7	7	0.847720908263903	1	0.0646492116002748	1	0.2294653062156	1
"SpisGene10195"	30	29	1.06728987477197	1	0.00874539993606845	1.21990592012386e-05	0.0590875866507621	0.00102278021348567
"SpisGene10196"	69	69	1.04044503289072	1	0.00559689351315097	1	0.0428953050623558	1
"SpisGene10197"	97	93	1	1	1	1	1	1
"SpisGene10198"	50	50	1	1	1	1	1	1
"SpisGene10199"	151	149	1	1	1	1	1	1
"SpisGene10203"	53	7	1	1	1	1	1	1
"SpisGene10204"	901	865	1	1	1	1	1	1
"SpisGene10205"	403	392	1	1	1	1	1	1
"SpisGene10206"	112	95	0.959234181942461	1	0.472836620243262	1	1	1
"SpisGene10207"	17	16	0.812098758514866	1	0.00190919016069981	9.36611888094541e-05	0.0201009615862051	0.00526166688606207
"SpisGene10208"	37	25	1	1	1	1	1	1
"SpisGene10209"	23	19	1	1	1	1	1	1
"SpisGene10214"	132	131	1	1	1	1	1	1
"SpisGene10218"	11	9	0.89867149278739	1	0.0665945751808163	1	0.233265705925498	1
"SpisGene10219"	9	9	0.929407549054151	1	0.0264129972384758	1	0.126051160171717	1
"SpisGene10221"	28	28	1	1	1	1	1	1
"SpisGene10222"	104	103	1	1	1	1	1	1
"SpisGene10223"	277	262	0.969039052506932	1	0.00866841296917233	1	0.0588548014293436	1
"SpisGene10224"	88	76	1.13052650455199	1	4.39913625067856e-06	1	0.00022197416478935	1
"SpisGene10225"	50	20	0.931795308216182	1	0.184279147257111	1	0.494644026848035	1
"SpisGene10226"	57	45	1.05671175440106	1	0.0628084233475966	1	0.225170334042064	1
"SpisGene10228"	20	10	1.22767715524019	1	0.0289133233948199	0.0335347387858728	0.133604906058652	0.696301977754699
"SpisGene10229"	206	186	1	1	1	1	1	1
"SpisGene10237"	37	17	1	1	1	1	1	1
"SpisGene10239"	167	167	1.07999387829794	1	0.000166585299952125	1	0.00355221486429705	1
"SpisGene10240"	82	81	1	1	1	1	1	1
"SpisGene10241"	80	76	1	1	1	1	1	1
"SpisGene10243"	117	115	1.02887895846214	1	6.36257928643879e-05	1	0.00164520245240696	1
"SpisGene10245"	170	168	1.02318862147144	1	0.0130360441788592	1	0.0783224217847092	1
"SpisGene10247"	75	67	1.05865369700006	1	0.0564878058975347	1	0.211259634902718	1
"SpisGene10248"	68	53	1	1	1	1	1	1
"SpisGene10250"	165	165	1	1	1	1	1	1
"SpisGene10251"	152	152	1	1	1	1	1	1
"SpisGene10252"	26	25	0.834584000367045	1	0.000906595030678764	1	0.0118596775467162	1
"SpisGene10253"	76	75	1	1	1	1	1	1
"SpisGene10254"	56	56	1	1	1	1	1	1
"SpisGene10255"	444	385	1	1	1	1	1	1
"SpisGene10256"	13	7	0.771664795547314	1	0.0575729631441835	1	0.213453930692355	1
"SpisGene10263"	24	24	1.10703731551552	1	0.124540128867656	1	0.367151200367167	1
"SpisGene10267"	214	214	1	1	1	1	1	1
"SpisGene10268"	177	159	1.02415355939367	1	0.346163304616022	1	0.841790659676008	1
"SpisGene10269"	6	6	1	1	1	1	1	1
"SpisGene10270"	141	141	1	1	1	1	1	1
"SpisGene10271"	13	13	1	1	1	1	1	1
"SpisGene10272"	49	49	1	1	1	1	1	1
"SpisGene10279"	777	747	1	1	1	1	1	1
"SpisGene10280"	54	54	1	1	1	1	1	1
"SpisGene10281"	61	61	1	1	1	1	1	1
"SpisGene10282"	88	88	1	1	1	1	1	1
"SpisGene10283"	20	20	0.9602314953165	1	0.0739705807931149	1	0.251345538114032	1
"SpisGene10284"	65	63	1.06641762538572	1	1.78525041850754e-05	1	0.000619032805948419	1
"SpisGene10288"	26	26	1.06033342460072	1	0.0253867922776312	1	0.122795292891846	1
"SpisGene10289"	78	78	1	1	1	1	1	1
"SpisGene10290"	91	91	1	1	1	1	1	1
"SpisGene10291"	13	12	1.22235811389529	1	0.00423596208893783	1	0.0352303889851369	1
"SpisGene10293"	30	10	1.3027191166321	1	0.0134830102965272	1	0.079880339909886	1
"SpisGene10295"	13	12	1.19738277497145	1	0.0314957985583669	1	0.141176185761623	1
"SpisGene10300"	23	5	0.606607448090498	1	0.000129990676017329	1	0.00294193621980323	1
"SpisGene10301"	71	56	1	1	1	1	1	1
"SpisGene10326"	613	608	1	1	1	1	1	1
"SpisGene10327"	10	10	1.33010009801786	1	0.000416513957471289	1	0.00678874811094956	1
"SpisGene10328"	152	152	1	1	1	1	1	1
"SpisGene10332"	58	58	0.967551401955676	1	0.0216270186547223	1	0.110859757041136	1
"SpisGene10333"	1070	1058	1	1	1	1	1	1
"SpisGene10335"	870	853	1.03010192088339	1	0.000811732005154242	1	0.0109659521313598	1
"SpisGene10337"	394	389	1	1	1	1	1	1
"SpisGene10338"	385	384	1	1	1	1	1	1
"SpisGene10340"	87	86	1	1	1	1	1	1
"SpisGene10341"	84	80	0.980559170996158	1	0.0542301281471187	1	0.205535900069919	1
"SpisGene10343"	93	89	1.03532162239371	1	0.000455499415698627	1	0.00721174825970915	1
"SpisGene10344"	54	51	1	1	1	1	1	1
"SpisGene10345"	233	231	1.0154926024477	1	0.0643196161624711	1	0.228809126348463	1
"SpisGene10346"	47	41	1	1	1	1	1	1
"SpisGene10347"	272	265	0.988037718430644	1	0.0110125721500133	1	0.0696435062766843	1
"SpisGene10348"	328	317	1	1	1	1	1	1
"SpisGene10351"	54	54	1	1	1	1	1	1
"SpisGene10354"	20	20	1	1	1	1	1	1
"SpisGene10355"	85	85	1.02730267063538	1	0.221386241352638	1	0.574462258628288	1
"SpisGene10358"	93	93	1	1	1	1	1	1
"SpisGene10359"	36	36	1	1	1	1	1	1
"SpisGene10360"	337	283	1	1	1	1	1	1
"SpisGene10361"	113	113	1.02531199315269	1	0.0898059034059724	1	0.28917165926921	1
"SpisGene10362"	69	63	1	1	1	1	1	1
"SpisGene10364"	56	56	1	1	1	1	1	1
"SpisGene10365"	260	255	1	1	1	1	1	1
"SpisGene10366"	48	46	1.09614959793745	1	0.000132447777231044	1	0.0029672055680485	1
"SpisGene10370"	61	59	1.05487831143976	1	0.014687021832972	1	0.0846128425952634	1
"SpisGene10373"	75	73	1.02429253793317	1	0.464595964197861	1	1	1
"SpisGene10376"	18	18	1.06538524689607	1	0.0308841063403357	1	0.139167102959485	1
"SpisGene10378"	84	83	1.01700910806827	1	0.0936657887486983	1	0.298473735698774	1
"SpisGene10380"	270	257	1	1	1	1	1	1
"SpisGene10387"	143	136	1	1	1	1	1	1
"SpisGene10389"	58	57	1.03913106926696	1	0.020895916511432	1	0.10826550001499	1
"SpisGene10400"	32	19	1	1	1	1	1	1
"SpisGene10402"	45	45	1.05052808350193	1	0.000726425775581537	1	0.0101123950419634	1
"SpisGene10403"	59	59	1	1	1	1	1	1
"SpisGene10407"	90	90	1	1	1	1	1	1
"SpisGene10414"	79	70	1	1	1	1	1	1
"SpisGene10419"	35	33	1	1	1	1	1	1
"SpisGene10420"	24	24	1.02842450325628	1	0.0484299265705657	1	0.189792491981746	1
"SpisGene10421"	137	137	1	1	1	1	1	1
"SpisGene10422"	82	82	1	1	1	1	1	1
"SpisGene10432"	7	5	1	1	1	1	1	1
"SpisGene10442"	35	34	1	1	1	1	1	1
"SpisGene10444"	159	158	1	1	1	1	1	1
"SpisGene10445"	23	22	1	1	1	1	1	1
"SpisGene10446"	100	99	1	1	1	1	1	1
"SpisGene10454"	53	39	1.13729584271353	1	0.0101493034158239	1	0.0659168667270673	1
"SpisGene10455"	40	27	1	1	1	1	1	1
"SpisGene10459"	40	35	1	1	1	1	1	1
"SpisGene10460"	69	68	1	1	1	1	1	1
"SpisGene10461"	12	12	1	1	1	1	1	1
"SpisGene10462"	133	133	0.964106781946024	1	0.0121786896049567	1	0.0744009380963368	1
"SpisGene10463"	119	119	0.958150441639546	1	5.53129996895748e-09	1	7.65186209455655e-07	1
"SpisGene10464"	11	7	1	1	1	1	1	1
"SpisGene10465"	93	31	1	1	1	1	1	1
"SpisGene10470"	7	7	1.1163996354464	1	0.13088734906893	0.00393851111357173	0.379494443842244	0.111762826907432
"SpisGene10476"	20	7	0.611167601688034	1	0.00122137197853962	1	0.0145031370026803	1
"SpisGene10477"	62	59	1.0209627788024	1	0.109085811095727	1	0.333035219695561	1
"SpisGene10478"	49	49	1	1	1	1	1	1
"SpisGene10479"	549	525	1.01302061943976	1	1.74006777880607e-05	1	0.000605576418492037	1
"SpisGene10480"	123	123	1	1	1	1	1	1
"SpisGene10481"	46	45	1	1	1	1	1	1
"SpisGene10483"	127	121	1	1	1	1	1	1
"SpisGene10487"	27	10	1	1	1	1	1	1
"SpisGene10499"	77	65	1.02713709463331	1	0.467467207414533	1	1	1
"SpisGene10505"	33	30	1	1	1	1	1	1
"SpisGene10506"	66	65	1	1	1	1	1	1
"SpisGene10507"	13	10	0.953353051557438	1	0.0683944310368422	1	0.237686143565636	1
"SpisGene10509"	42	42	0.963165899970585	1	0.0716850175154889	1	0.245996306618268	1
"SpisGene10510"	50	50	1	1	1	1	1	1
"SpisGene10511"	161	160	1	1	1	1	1	1
"SpisGene10513"	16	5	1	1	1	1	1	1
"SpisGene10515"	17	15	1	1	1	1	1	1
"SpisGene10516"	64	64	1	1	1	1	1	1
"SpisGene10517"	102	100	0.970510271413321	1	0.021929703682622	1	0.111733036373767	1
"SpisGene10518"	11	8	0.749823350929421	1	0.0317073578365566	1	0.141665453846254	1
"SpisGene10523"	41	20	1.31923096501155	1	0.00504462263378628	1	0.0398492781499734	1
"SpisGene10525"	7	5	1.36156137365835	1	0.0243852394028404	1	0.119569488384878	1
"SpisGene10527"	12	7	1.04478176637353	1	0.870134084272183	0.0288817245256917	1	0.611154962382084
"SpisGene10528"	118	113	0.941275559950984	1	0.00555624344162951	1	0.042741299393073	1
"SpisGene10529"	18	10	1	1	1	1	1	1
"SpisGene10532"	66	65	1	1	1	1	1	1
"SpisGene10533"	91	79	0.949713759909266	1	0.104088170312679	1	0.321861911385979	1
"SpisGene10534"	60	60	1.02200792307637	1	0.29778839742958	1	0.7382670686275	1
"SpisGene10535"	285	285	1.01898331452671	1	0.000913665371403535	1	0.0119239795581638	1
"SpisGene10536"	155	147	0.951730126039256	1	5.39801168009313e-12	1	1.83965711388018e-09	1
"SpisGene10537"	104	104	1	1	1	1	1	1
"SpisGene10540"	123	121	1.0152753640556	1	0.258164709918094	1	0.654100010225172	1
"SpisGene10541"	216	207	1.01075188419622	1	0.0411773392741758	1	0.169914099085497	1
"SpisGene10542"	54	52	1.10528223529625	1	0.0169434845543135	1	0.0939669819827223	1
"SpisGene10547"	28	20	1	1	1	1	1	1
"SpisGene10548"	11	5	1.59324001806102	1	0.010011037919157	1	0.0654529917108641	1
"SpisGene10549"	134	133	1	1	1	1	1	1
"SpisGene10550"	181	179	0.979137936780776	1	0.00202236916223822	1	0.0207236662208244	1
"SpisGene10551"	153	146	1.02662540206594	1	0.211848724520003	1	0.554262372166165	1
"SpisGene10552"	32	31	0.932654281230454	1	0.398067684129722	1	0.952316268971818	1
"SpisGene10555"	29	29	1	1	1	1	1	1
"SpisGene10556"	43	41	0.973649480050813	1	0.230444536229393	1	0.594343901759657	1
"SpisGene10557"	20	20	1	1	1	1	1	1
"SpisGene10558"	193	193	1.02761456105926	1	0.000599741463607335	1	0.00883800103560903	1
"SpisGene10560"	28	26	1	1	1	1	1	1
"SpisGene10571"	69	68	1	1	1	1	1	1
"SpisGene10576"	79	79	1	1	1	1	1	1
"SpisGene10578"	40	38	1	1	1	1	1	1
"SpisGene10582"	16	16	1	1	1	1	1	1
"SpisGene10583"	117	117	0.972557487951379	1	0.0795175804967571	1	0.265386327912428	1
"SpisGene10584"	64	64	1.01836231952731	1	0.0602237022517993	1	0.219630951769623	1
"SpisGene10585"	154	154	1	1	1	1	1	1
"SpisGene10586"	7	5	0.826703534713597	1	0.0744985200996812	1	0.252673957077282	1
"SpisGene10595"	47	45	1.03145704869245	1	0.256589262514128	1	0.651301231248591	1
"SpisGene10596"	110	101	1.02607914441583	1	0.0281583989798436	1	0.131492207895144	1
"SpisGene10597"	54	51	1	1	1	1	1	1
"SpisGene10598"	10	5	1.32416557171117	1	0.0880866289576177	1	0.285295499758254	1
"SpisGene10599"	273	273	1.01020402042003	1	0.0461871058550349	1	0.184066510802186	1
"SpisGene10600"	203	203	1	1	1	1	1	1
"SpisGene10601"	7	6	0.633806316634932	1	0.13521086859885	0.0321670451261617	0.388770767156008	0.670419375539042
"SpisGene10603"	114	108	1	1	1	1	1	1
"SpisGene10605"	20	13	1	1	1	1	1	1
"SpisGene10607"	107	105	1	1	1	1	1	1
"SpisGene10608"	180	180	0.974963542490401	1	0.000198865913212136	1	0.00406060712457327	1
"SpisGene10609"	71	71	1	1	1	1	1	1
"SpisGene10610"	94	94	1.12876515039603	1	2.23666375405751e-13	1	1.54707236038466e-10	1
"SpisGene10611"	22	22	1.05965506082248	1	0.0985163943359583	1	0.309387325799106	1
"SpisGene10612"	54	53	1.1628189428054	1	1.03818339207867e-07	1	8.83813507702662e-06	1
"SpisGene10613"	38	35	1.17905385741732	1	4.07277396206194e-05	1	0.00117993166068428	1
"SpisGene10614"	108	108	1.02659586277599	1	0.000594509698460624	1	0.00879604122040606	1
"SpisGene10620"	28	20	1	1	1	1	1	1
"SpisGene10621"	52	8	1.15561878684876	1	0.0278290707793813	1	0.130612521762262	1
"SpisGene10626"	174	94	0.964779937095345	1	0.0614630681560868	1	0.22236409783701	1
"SpisGene10629"	24	10	1	1	1	1	1	1
"SpisGene10631"	106	25	1	1	1	1	1	1
"SpisGene10632"	22	5	1	1	1	1	1	1
"SpisGene10635"	21	7	0.842111419008822	1	0.115045310812524	1	0.345902544687041	1
"SpisGene10636"	8	7	0.858433771183969	1	0.0701159441764808	1	0.242067910664641	1
"SpisGene10640"	15	6	1	1	1	1	1	1
"SpisGene10644"	89	89	1	1	1	1	1	1
"SpisGene10645"	6	6	1.25624140614467	1	0.00126076613953232	0.0387937830564616	0.0148435094321321	0.795057031640482
"SpisGene10646"	45	45	1	1	1	1	1	1
"SpisGene10648"	68	65	1	1	1	1	1	1
"SpisGene10649"	73	72	1.05385384384856	1	0.000985547071034974	1	0.012594745306171	1
"SpisGene10652"	59	59	1	1	1	1	1	1
"SpisGene10653"	9	5	1	1	1	1	1	1
"SpisGene10654"	50	50	1	1	1	1	1	1
"SpisGene10655"	92	92	1	1	1	1	1	1
"SpisGene10656"	53	52	1	1	1	1	1	1
"SpisGene10657"	46	46	1	1	1	1	1	1
"SpisGene10658"	20	16	1.26830245076335	1	0.00124323472201081	1	0.0146839686963646	1
"SpisGene10661"	76	73	0.968917031685102	1	0.0375481716771839	1	0.159396093575525	1
"SpisGene10671"	353	348	1.00949733988864	1	0.454889849394889	1	1	1
"SpisGene10672"	66	63	1	1	1	1	1	1
"SpisGene10675"	81	78	0.980276143135361	1	0.238550774759631	1.9829246202504e-12	0.611545384355998	1.99500243384647e-09
"SpisGene10679"	10	10	1.02363636696495	1	0.673602284254868	0.018959622753902	1	0.422185402449565
"SpisGene10680"	46	44	1.05305478133976	1	0.0207037079777453	1	0.107470889394797	1
"SpisGene10682"	65	63	1	1	1	1	1	1
"SpisGene10683"	21	21	0.963846931863929	1	0.216170088000496	0.00390973341483725	0.563304535884505	0.111231413115691
"SpisGene10684"	23	23	1.13546284061483	1	0.0107775711344354	0.000460229188272174	0.068627951521747	0.0195898324100313
"SpisGene10685"	92	91	1	1	1	1	1	1
"SpisGene10686"	106	99	1	1	1	1	1	1
"SpisGene10688"	116	106	1.02289798226499	1	0.00042560120731458	1	0.00690634686415022	1
"SpisGene10690"	69	69	1	1	1	1	1	1
"SpisGene10692"	120	116	1.03528835770235	1	0.00258057986528468	1	0.0246625884016455	1
"SpisGene10698"	14	14	1	1	1	1	1	1
"SpisGene10699"	380	380	1	1	1	1	1	1
"SpisGene10700"	30	29	1	1	1	1	1	1
"SpisGene10701"	16	16	1.03736052242635	1	0.118516154315976	1	0.353631242872718	1
"SpisGene10704"	29	28	1	1	1	1	1	1
"SpisGene10710"	79	77	1.02409956389733	1	0.00555226532290465	1	0.042741299393073	1
"SpisGene10711"	160	160	1.02263467366893	1	0.000206952117548989	1	0.00417365392657996	1
"SpisGene10713"	156	145	1	1	1	1	1	1
"SpisGene10714"	191	187	1	1	1	1	1	1
"SpisGene10715"	41	40	1.04173348474877	1	0.0222804534139129	1	0.112804719899115	1
"SpisGene10716"	57	57	0.942834369267871	1	0.00938252306060036	1	0.0626274925884585	1
"SpisGene10717"	137	109	0.937050897634434	1	7.99514321613625e-08	1	6.99560861981122e-06	1
"SpisGene10718"	250	240	1	1	1	1	1	1
"SpisGene10719"	255	248	0.973447404875158	1	4.19108687851321e-06	1	0.000214734992983823	1
"SpisGene10720"	87	87	1	1	1	1	1	1
"SpisGene10721"	142	142	1	1	1	1	1	1
"SpisGene10723"	104	104	1	1	1	1	1	1
"SpisGene10724"	219	216	1	1	1	1	1	1
"SpisGene10726"	323	322	1.01168495508077	1	0.0302312183004866	1	0.137287194473322	1
"SpisGene10727"	87	87	0.984144230400522	1	0.286034911884858	1	0.714732077179887	1
"SpisGene10732"	18	5	1.3650850925777	1	0.655351744778881	0.0224456177868907	1	0.488026821311432
"SpisGene10735"	19	19	1	1	1	1	1	1
"SpisGene10736"	54	54	1	1	1	1	1	1
"SpisGene10738"	130	126	1	1	1	1	1	1
"SpisGene10739"	12	9	1	1	1	1	1	1
"SpisGene10747"	32	29	1.06814247868343	1	0.0522165525404585	1	0.200022650890208	1
"SpisGene10750"	16	13	1	1	1	1	1	1
"SpisGene10754"	13	8	0.79181891081941	1	0.0088148700399325	0.047790822177554	0.0594479992272596	0.954100685409746
"SpisGene10755"	16	12	0.909326164933145	1	0.931828430416658	1	1	1
"SpisGene10756"	11	11	1	1	1	1	1	1
"SpisGene10757"	56	49	1.07783654384329	1	0.0285796121366729	1	0.132616590153693	1
"SpisGene10758"	19	19	0.906962683680982	1	0.00132364268948532	1	0.0153384280539993	1
"SpisGene10759"	125	107	1	1	1	1	1	1
"SpisGene10760"	31	31	1	1	1	1	1	1
"SpisGene10762"	174	174	1.01230468284736	1	0.0963627924411585	1	0.304612117665324	1
"SpisGene10763"	101	34	0.906956694343719	1	1.52319786623539e-07	1	1.23045480187059e-05	1
"SpisGene10764"	39	38	0.962513811257623	1	0.0302824245785582	1	0.137406967122142	1
"SpisGene10766"	90	87	0.967605846137931	1	0.250326789397692	1	0.637452042858779	1
"SpisGene10767"	239	239	1	1	1	1	1	1
"SpisGene10768"	159	156	1	1	1	1	1	1
"SpisGene10770"	77	76	1.03113343988153	1	0.433172598152936	1	1	1
"SpisGene10771"	147	140	1	1	1	1	1	1
"SpisGene10776"	93	92	1.01724301769998	1	0.0649241826419826	1	0.230072343675575	1
"SpisGene10777"	11	7	0.728182390418906	1	0.00103229254744412	1	0.0129970211860797	1
"SpisGene10778"	104	101	1	1	1	1	1	1
"SpisGene10784"	110	109	1	1	1	1	1	1
"SpisGene10788"	61	60	1	1	1	1	1	1
"SpisGene10789"	95	94	1.10379789958993	1	0.00048838575321424	1	0.00758059625641234	1
"SpisGene10790"	125	123	0.951228806659711	1	0.00019852337936491	1	0.00406060712457327	1
"SpisGene10791"	111	107	1.03284745573624	1	0.0833232577970148	1	0.274691240404993	1
"SpisGene10803"	20	18	1	1	1	1	1	1
"SpisGene10804"	87	87	1	1	1	1	1	1
"SpisGene10807"	210	206	1.01251563355044	1	0.315400253275664	1	0.776537175306289	1
"SpisGene10808"	26	26	1.03810309342099	1	0.0458892278540284	1	0.183474019024759	1
"SpisGene10810"	206	206	1	1	1	1	1	1
"SpisGene10811"	54	53	1	1	1	1	1	1
"SpisGene10815"	15	14	0.915890273160249	1	0.000520789630623037	1	0.00795519076346515	1
"SpisGene25884.Novel"	73	73	1	1	1	1	1	1
"SpisGene10816"	65	8	1.26282920502264	1	0.343745560048476	0.00942892630578693	0.836637432444022	0.231374561920497
"SpisGene10819"	274	269	1.02292174250412	1	0.0652151359940466	1	0.230592569687503	1
"SpisGene10820"	82	81	0.964754841196274	1	0.0797357796645212	1	0.265954151159511	1
"SpisGene10822"	159	156	1.01786304877353	1	0.410607377803932	1	0.978929739370124	1
"SpisGene10823"	183	180	1.04219077234214	1	1.48168441270879e-08	1	1.76320445112345e-06	1
"SpisGene10824"	12	11	0.816067658740508	1	0.00133098089014658	0.00425231230208574	0.0153757468802215	0.119442487937012
"SpisGene10825"	18	18	1	1	1	1	1	1
"SpisGene10828"	127	122	0.97681150884653	1	0.493038221361805	1	1	1
"SpisGene10834"	51	49	1	1	1	1	1	1
"SpisGene10835"	11	5	2.16293794846899	1	0.000307783126922798	1	0.00554761541637557	1
"SpisGene10836"	8	7	0.843588591960485	1	0.156670992830798	1	0.434664797608033	1
"SpisGene10839"	108	106	1	1	1	1	1	1
"SpisGene10841"	140	132	1.01562116359942	1	0.0233202203876368	1	0.115867596240147	1
"SpisGene10842"	122	118	1.01886426505751	1	0.0093367772639003	1	0.0623974118234206	1
"SpisGene10844"	54	54	0.971936136987926	1	0.315480352529454	1	0.776561623986537	1
"SpisGene10845"	33	32	1	1	1	1	1	1
"SpisGene10846"	136	133	1.01731075048421	1	0.0452126571758551	1	0.181687900132603	1
"SpisGene10851"	79	11	1	1	1	1	1	1
"SpisGene10855"	61	47	1	1	1	1	1	1
"SpisGene10856"	133	131	1	1	1	1	1	1
"SpisGene10857"	117	101	1.02378067441956	1	0.00566771283869083	1	0.0433180787194692	1
"SpisGene10858"	96	96	1	1	1	1	1	1
"SpisGene10861"	49	48	1	1	1	1	1	1
"SpisGene10863"	114	111	1	1	1	1	1	1
"SpisGene10864"	104	93	1.03035288982725	1	0.0168021512725368	1	0.0933949814832568	1
"SpisGene10867"	243	224	0.977807186704065	1	0.152124775388549	1	0.425142648794209	1
"SpisGene10868"	195	192	1	1	1	1	1	1
"SpisGene10869"	162	162	1	1	1	1	1	1
"SpisGene10870"	116	116	0.962579765497569	1	0.00608881535016711	1	0.0453770501550838	1
"SpisGene10876"	62	61	1	1	1	1	1	1
"SpisGene10878"	254	251	1.0106889897563	1	0.654144668204026	1	1	1
"SpisGene10879"	122	121	1.01766805012743	1	0.0813501775493046	1	0.269793951135197	1
"SpisGene10880"	33	33	1	1	1	1	1	1
"SpisGene10881"	75	75	1.01823639140201	1	0.0406254094001627	1	0.168012483494619	1
"SpisGene10885"	93	92	1	1	1	1	1	1
"SpisGene10886"	30	29	1.07364239370646	1	0.0015882595331744	1	0.0175754888759095	1
"SpisGene10889"	38	38	0.933120339229684	1	0.118396398074078	1	0.353464509707531	1
"SpisGene10890"	22	20	1.10676905110561	1	0.0340773075435178	1	0.14882934592901	1
"SpisGene10891"	57	57	0.907532466289376	1	1.13713041855191e-12	1	4.84023936235151e-10	1
"SpisGene10892"	6	6	1	1	1	1	1	1
"SpisGene10893"	26	26	0.948730310252798	1	0.356803162801556	1.62534306922082e-05	0.864246137606658	0.00129407710410552
"SpisGene10895"	40	6	1	1	1	1	1	1
"SpisGene10896"	77	65	0.953065490466479	1	0.116066441721555	1	0.3478221799438	1
"SpisGene10897"	8	8	0.869278846153848	1	0.134301070589449	1	0.386657114519623	1
"SpisGene10902"	144	143	0.983699373436055	1	0.00257148844694297	1	0.024624948730183	1
"SpisGene10905"	65	57	1	1	1	1	1	1
"SpisGene10907"	5	5	0.0130703319310875	1	0.00014848276011317	0.0501918633159026	0.00323390366109187	0.993513916736421
"SpisGene10909"	53	52	1.0402638160101	1	0.00973400927828096	1	0.06442959370977	1
"SpisGene10910"	121	120	0.986834966100996	1	0.0950171138854729	1	0.30182388041634	1
"SpisGene10912"	163	162	1.02229098986576	1	0.154117112800123	1	0.429778243268962	1
