"gene"	"ncpgs_orig"	"ncpgs"	"treatment.ratio"	"converged"	"p.value.treatment"	"p.value.inter"	"adj.p.value.treatment"	"adj.p.value.inter"
"SpisGene16571"	107	105	1	1	1	1	1	1
"SpisGene16572"	6	6	1	1	1	1	1	1
"SpisGene16573"	36	36	1	1	1	1	1	1
"SpisGene16577"	163	159	1	1	1	1	1	1
"SpisGene16578"	89	88	1	1	1	1	1	1
"SpisGene16579"	26	26	1	1	1	1	1	1
"SpisGene16580"	321	309	1	1	1	1	1	1
"SpisGene16581"	48	45	1	1	1	1	1	1
"SpisGene16582"	26	26	0.926778558228073	1	0.00209151388195318	1	0.0237074065817694	1
"SpisGene16585"	34	32	1	1	1	1	1	1
"SpisGene16588"	43	43	0.970576009126374	1	0.116379571572214	1	0.369154528291616	1
"SpisGene16589"	60	60	1	1	1	1	1	1
"SpisGene16590"	34	5	1	1	1	1	1	1
"SpisGene16591"	255	253	1	1	1	1	1	1
"SpisGene16593"	56	54	1.07861473358947	1	0.000137342448583771	1	0.00344261333052366	1
"SpisGene16594"	110	110	1	1	1	1	1	1
"SpisGene16596"	15	8	0.839746325111905	1	0.0172321110557546	1	0.101469809308018	1
"SpisGene16597"	291	261	1	1	1	1	1	1
"SpisGene16598"	237	237	0.978805082912072	1	0.207297206504063	1	0.574205957089802	1
"SpisGene16599"	210	205	0.967910500867433	1	0.000497053087852302	1	0.00849922248980316	1
"SpisGene16600"	226	208	1.01978927793203	1	0.000839969366064631	1	0.012157509367883	1
"SpisGene16605"	184	183	1	1	1	1	1	1
"SpisGene16607"	142	142	0.981306520795807	1	0.00870619226693853	1	0.0636741342918204	1
"SpisGene16608"	263	253	1.02141940479917	1	0.00263691502895817	1	0.0276976531946472	1
"SpisGene16611"	8	5	1	1	1	1	1	1
"SpisGene16612"	16	16	1.06464514242063	1	0.053238969852206	1	0.217874804638211	1
"SpisGene16615"	68	67	1	1	1	1	1	1
"SpisGene16616"	62	61	1	1	1	1	1	1
"SpisGene16617"	112	112	1	1	1	1	1	1
"SpisGene16618"	23	18	1	1	1	1	1	1
"SpisGene16625"	37	23	1.17445918360472	1	0.0285920541930854	1	0.143237640678377	1
"SpisGene16626"	50	50	1.01806082884596	1	0.034860644449975	1	0.164658692778918	1
"SpisGene16627"	183	181	1.02117322715259	1	0.0065227171404508	1	0.0525486101840993	1
"SpisGene16628"	8	8	1.20717890797365	1	0.438189404837015	0.0352909082620914	1	0.866867321208478
"SpisGene16629"	14	14	1	1	1	1	1	1
"SpisGene16630"	52	52	1	1	1	1	1	1
"SpisGene16631"	128	127	1	1	1	1	1	1
"SpisGene16632"	6	6	1.13705655733944	1	0.000393047204915352	1	0.00722486270501902	1
"SpisGene16633"	12	12	1.06059529664476	1	0.361661458943278	0.0234706579863665	0.919493829111436	0.617930385550329
"SpisGene16635"	144	144	1	1	1	1	1	1
"SpisGene16636"	5	5	1	1	1	1	1	1
"SpisGene16639"	102	80	1.09481970468122	1	0.223200402549635	1	0.611984402162075	1
"SpisGene16640"	64	56	0.876571618662903	1	0.000723283079581166	1	0.0110639238345363	1
"SpisGene16641"	29	15	1	1	1	1	1	1
"SpisGene16644"	98	95	1	1	1	1	1	1
"SpisGene16645"	82	77	1	1	1	1	1	1
"SpisGene16646"	260	258	1	1	1	1	1	1
"SpisGene16649"	106	103	1.05214362454681	1	0.000129889796904237	1	0.0032856756193964	1
"SpisGene16655"	252	232	0.988489949163153	1	0.0137021492051075	1	0.0868647182093229	1
"SpisGene16656"	77	77	1	1	1	1	1	1
"SpisGene16657"	29	29	1	1	1	1	1	1
"SpisGene16662"	24	19	1	1	1	1	1	1
"SpisGene16666"	268	265	0.9775399199673	1	0.0022731060813753	1	0.0251455235421146	1
"SpisGene16667"	169	154	1	1	1	1	1	1
"SpisGene16668"	57	57	1	1	1	1	1	1
"SpisGene16673"	55	55	1.03786905020171	1	0.0166755067331656	1	0.0991802830020802	1
"SpisGene16674"	59	59	1	1	1	1	1	1
"SpisGene16675"	10	9	1.13135606724021	1	0.0142357719522782	1	0.0890058553637623	1
"SpisGene16678"	43	40	1	1	1	1	1	1
"SpisGene16679"	254	244	0.988262714718976	1	0.522773083448822	1	1	1
"SpisGene16685"	33	11	0.936600501260711	1	0.333622663773408	0.00338485420190404	0.855902386312379	0.12938074357585
"SpisGene16686"	6	5	0.912211627619538	1	0.203786164501431	0.0427329601013746	0.565992850235781	1
"SpisGene16687"	9	6	1.21707818929589	1	0.0657932161650748	1	0.250737173837115	1
"SpisGene16695"	26	16	1.07711247025422	1	0.186508662904061	1	0.524879827294945	1
"SpisGene16696"	54	12	1	1	1	1	1	1
"SpisGene16699"	133	83	1.04592801106634	1	0.393463571382598	1	0.987823748868353	1
"SpisGene16702"	204	193	1	1	1	1	1	1
"SpisGene16704"	31	30	1.10201051244406	1	0.00581049453772285	1	0.0481713038596488	1
"SpisGene16705"	18	17	0.85633491416547	1	0.00191586990821179	1	0.0221722237331247	1
"SpisGene16708"	50	42	1	1	1	1	1	1
"SpisGene16711"	194	192	1.03521941951434	1	0.000442398408316375	1	0.00790438384633222	1
"SpisGene16712"	81	80	1	1	1	1	1	1
"SpisGene16713"	41	32	1	1	1	1	1	1
"SpisGene16714"	25	25	0.942319181864152	1	0.0187162410593412	1	0.107455191381298	1
"SpisGene16716"	20	20	1	1	1	1	1	1
"SpisGene16717"	42	42	1	1	1	1	1	1
"SpisGene16720"	232	207	0.96414703643752	1	0.0352382866983536	1	0.165780656781209	1
"SpisGene16729"	17	13	1	1	1	1	1	1
"SpisGene16732"	18	14	1	1	1	1	1	1
"SpisGene16733"	44	42	1.0695418914474	1	0.00546644054206575	1	0.0463407938035689	1
"SpisGene16734"	61	61	0.879898409185225	1	0.477978336967137	5.72203355267308e-07	1	9.561864856429e-05
"SpisGene16735"	60	58	0.969174756442855	1	0.109826457082673	1	0.353967269189012	1
"SpisGene16739"	83	80	1.05961221812141	1	0.00618852931293747	1	0.0502971921830415	1
"SpisGene16740"	159	159	1	1	1	1	1	1
"SpisGene16741"	108	86	0.964368169725701	1	0.0904758660074632	1	0.310465197352372	1
"SpisGene16754"	21	20	1.08661352349122	1	0.0186805596898512	0.000191421517362543	0.107435259282888	0.0117288217499527
"SpisGene16756"	30	16	1	1	1	1	1	1
"SpisGene16758"	30	14	1.12360234982802	1	0.15213468951775	1	0.449114960035135	1
"SpisGene16759"	252	252	1	1	1	1	1	1
"SpisGene16763"	7	5	1	1	1	1	1	1
"SpisGene16764"	237	224	1	1	1	1	1	1
"SpisGene16765"	211	210	1	1	1	1	1	1
"SpisGene16766"	115	109	1	1	1	1	1	1
"SpisGene16767"	529	519	1.02022962558192	1	1.72419487621353e-05	1	0.00066723316806172	1
"SpisGene16768"	360	358	0.980994774635399	1	0.000136276033398478	1	0.00342366371834127	1
"SpisGene16769"	217	208	1.01419551711789	1	0.0344876227323715	1	0.163478660717375	1
"SpisGene16774"	5	5	0.664901950228249	1	1.90160527014268e-05	1	0.000715030266323093	1
"SpisGene16775"	34	33	1	1	1	1	1	1
"SpisGene16776"	12	12	1	1	1	1	1	1
"SpisGene16777"	16	16	0.992726549566104	1	0.910038684401858	0.000898324439001539	1	0.0423402574262734
"SpisGene16778"	16	16	1	1	1	1	1	1
"SpisGene16779"	93	90	1	1	1	1	1	1
"SpisGene16780"	22	20	1	1	1	1	1	1
"SpisGene16781"	67	67	1.02951275135194	1	0.00143658916792427	1	0.0180457197414998	1
"SpisGene16782"	162	162	1.01297290241271	1	0.0118229721234208	1	0.0778945994917613	1
"SpisGene16783"	33	32	1	1	1	1	1	1
"SpisGene16786"	119	113	1.05545983902517	1	0.0428069666918951	1	0.188480907795627	1
"SpisGene16792"	24	24	0.942860784114534	1	0.0336335737404231	1	0.160721267237057	1
"SpisGene16793"	34	34	1	1	1	1	1	1
"SpisGene16796"	28	28	1.05020025906609	1	0.0921097709440084	1	0.313952875381475	1
"SpisGene16797"	21	21	1	1	1	1	1	1
"SpisGene16798"	34	32	1	1	1	1	1	1
"SpisGene16799"	12	11	1.13242009130903	1	0.0609060248902418	1	0.238325970309606	1
"SpisGene16801"	23	16	1.64450278371359	1	1.18559481815849e-05	1	0.000491576137198119	1
"SpisGene16802"	47	46	1	1	1	1	1	1
"SpisGene16803"	77	77	1	1	1	1	1	1
"SpisGene16804"	244	244	1	1	1	1	1	1
"SpisGene16807"	46	44	1.03714246597259	1	0.0780962291705351	1	0.280393505465317	1
"SpisGene16810"	45	40	1	1	1	1	1	1
"SpisGene16811"	5	5	0.944075242763076	1	0.917358066710091	0.0664178697568662	1	1
"SpisGene16814"	32	31	0.87262151273056	1	0.0141081337292175	1	0.0885088776447892	1
"SpisGene25797.Novel"	35	35	1	1	1	1	1	1
"SpisGene16820"	35	34	1.12020490958144	1	0.00106164056642179	1	0.0144375262725844	1
"SpisGene16822"	144	123	1	1	1	1	1	1
"SpisGene16824"	84	84	1	1	1	1	1	1
"SpisGene16825"	28	28	1	1	1	1	1	1
"SpisGene16826"	89	82	1.04413773643268	1	0.0050009679224175	1	0.0433273175305126	1
"SpisGene16831"	23	23	1	1	1	1	1	1
"SpisGene16848"	578	578	1	1	1	1	1	1
"SpisGene16849"	16	15	1	1	1	1	1	1
"SpisGene16850"	14	14	1.05983359211157	1	0.111091427545625	1	0.356689186142851	1
"SpisGene16851"	230	204	1	1	1	1	1	1
"SpisGene16852"	74	74	1	1	1	1	1	1
"SpisGene16855"	13	13	1	1	1	1	1	1
"SpisGene16856"	119	118	1	1	1	1	1	1
"SpisGene16857"	20	20	1	1	1	1	1	1
"SpisGene16858"	83	82	1	1	1	1	1	1
"SpisGene16860"	81	74	0.966123256388564	1	0.076623751895989	1	0.27734931396812	1
"SpisGene16861"	39	37	0.967480102774906	1	0.112770348395615	1	0.359837149914742	1
"SpisGene16862"	505	505	0.985323092765756	1	0.00025024552216008	1	0.00518991171967276	1
"SpisGene16863"	52	44	1	1	1	1	1	1
"SpisGene16864"	102	102	1	1	1	1	1	1
"SpisGene16865"	54	54	1.02540136626493	1	0.0746487530095283	1	0.27225565375069	1
"SpisGene16866"	41	31	1.07119841531201	1	0.11230729831386	1	0.359318141593663	1
"SpisGene16867"	84	74	1	1	1	1	1	1
"SpisGene16870"	134	134	1	1	1	1	1	1
"SpisGene16871"	212	198	1	1	1	1	1	1
"SpisGene16872"	73	72	1.02846744951684	1	0.0105387561194539	1	0.0717057325375891	1
"SpisGene16873"	138	136	0.980411698589539	1	0.389567650293759	1	0.980497858304397	1
"SpisGene16875"	27	27	1.03945486141045	1	0.0763901182379788	1	0.276776154417434	1
"SpisGene16876"	55	53	1.03830782101181	1	0.00312592645252993	1	0.0310593178783356	1
"SpisGene16879"	18	18	1	1	1	1	1	1
"SpisGene16882"	124	123	1	1	1	1	1	1
"SpisGene16883"	87	77	1	1	1	1	1	1
"SpisGene16884"	169	168	1.01447067387399	1	0.548316300354143	1	1	1
"SpisGene16885"	40	40	1	1	1	1	1	1
"SpisGene16895"	174	171	0.962615337351718	1	0.000407658351777017	1	0.00738589139854318	1
"SpisGene16897"	108	106	1	1	1	1	1	1
"SpisGene16901"	216	214	1	1	1	1	1	1
"SpisGene16902"	113	100	0.958899971583127	1	0.000313172346361622	1	0.00613495170163825	1
"SpisGene16903"	74	74	1	1	1	1	1	1
"SpisGene16905"	121	120	1	1	1	1	1	1
"SpisGene16906"	107	102	1.02439359666415	1	0.0907799357423191	1	0.311069253042664	1
"SpisGene16908"	20	20	1.07159218285254	1	0.00542944705454722	1	0.046133568231588	1
"SpisGene16909"	14	13	1	1	1	1	1	1
"SpisGene16910"	37	37	0.977177224298014	1	0.167038451876338	1	0.481890422637753	1
"SpisGene16919"	28	19	1.11356171420755	1	0.0339207913521702	1	0.161953423300037	1
"SpisGene16924"	41	5	1.23475988034409	1	0.0853615037109415	0.0795065744156675	0.298022166643866	1
"SpisGene16934"	95	93	1	1	1	1	1	1
"SpisGene16937"	212	211	1	1	1	1	1	1
"SpisGene16941"	35	32	1.05197717027296	1	0.111941828101863	1	0.358376319923208	1
"SpisGene16942"	75	72	1	1	1	1	1	1
"SpisGene16949"	116	114	0.957592044691969	1	0.000225826115975613	1	0.00489152864784136	1
"SpisGene16952"	11	11	1	1	1	1	1	1
"SpisGene16957"	99	78	1	1	1	1	1	1
"SpisGene16958"	11	10	0.874254440829275	1	0.0572637511665205	1	0.22841298792606	1
"SpisGene16961"	28	27	1	1	1	1	1	1
"SpisGene16970"	45	7	1	1	1	1	1	1
"SpisGene16972"	12	9	1	1	1	1	1	1
"SpisGene16976"	71	16	1.14843732193261	1	0.0622057044320499	1	0.241233021863952	1
"SpisGene16977"	26	17	1	1	1	1	1	1
"SpisGene16978"	32	20	0.808625936907912	1	0.0421555328071245	1	0.186720229449709	1
"SpisGene16980"	240	186	1.04268528448896	1	0.0745528759808062	1	0.272003730656551	1
"SpisGene16981"	63	47	1	1	1	1	1	1
"SpisGene16983"	25	24	1	1	1	1	1	1
"SpisGene16984"	52	52	1	1	1	1	1	1
"SpisGene16985"	43	37	0.94795019830681	1	0.0158287617391278	1	0.0961318354740309	1
"SpisGene16988"	64	64	1	1	1	1	1	1
"SpisGene16989"	132	131	0.96678659239791	1	1.04351280398652e-05	1	0.000450670191304298	1
"SpisGene16991"	194	194	1	1	1	1	1	1
"SpisGene16992"	33	33	1	1	1	1	1	1
"SpisGene16993"	6	6	1	1	1	1	1	1
"SpisGene16994"	14	14	0.91969561333831	1	0.163470872566967	1	0.473455948934107	1
"SpisGene16995"	29	29	1	1	1	1	1	1
"SpisGene16999"	16	6	1.37575095675847	1	0.0312203327304243	0.0234756398173531	0.152492936086736	0.617930385550329
"SpisGene17006"	77	77	1	1	1	1	1	1
"SpisGene17008"	57	56	1	1	1	1	1	1
"SpisGene17010"	38	38	0.969630093584316	1	0.027970975034829	1	0.141172130963224	1
"SpisGene17012"	94	92	1.04960923433636	1	6.7951540752722e-06	1	0.000334570331679362	1
"SpisGene17013"	296	285	1	1	1	1	1	1
"SpisGene17014"	128	125	1	1	1	1	1	1
"SpisGene17015"	102	96	0.94016282028577	1	0.000229044710034473	1	0.00492423802528304	1
"SpisGene17016"	217	214	1	1	1	1	1	1
"SpisGene17017"	60	57	1.04425893143762	1	0.0352272010555394	1	0.165780656781209	1
"SpisGene17019"	39	38	1	1	1	1	1	1
"SpisGene17021"	84	79	1	1	1	1	1	1
"SpisGene17022"	117	117	0.97610881928706	1	0.030660227277382	1	0.150356445816917	1
"SpisGene17023"	68	68	1	1	1	1	1	1
"SpisGene17024"	39	39	1	1	1	1	1	1
"SpisGene17025"	313	313	1.01230116570962	1	0.0210946752769391	1	0.116660334488789	1
"SpisGene17027"	10	6	1	1	1	1	1	1
"SpisGene17028"	125	115	1	1	1	1	1	1
"SpisGene17034"	34	26	1	1	1	1	1	1
"SpisGene17035"	169	164	1.01937900532589	1	0.0616795138609314	1	0.240031838114833	1
"SpisGene17036"	221	210	0.987005387773108	1	0.0103606211438256	1	0.0709681987494898	1
"SpisGene17043"	104	87	1	1	1	1	1	1
"SpisGene17049"	48	28	1.0746550673776	1	0.864319732424238	0.000130856830766393	1	0.0084895293324856
"SpisGene17055"	52	48	1.02986159785601	1	0.748617201136663	1.6916534168395e-06	1	0.000224786090774974
"SpisGene17056"	28	28	0.938604659732224	1	0.440498375822009	0.000337238348152783	1	0.0193718840717554
"SpisGene17058"	37	8	1	1	1	1	1	1
"SpisGene17062"	12	5	1	1	1	1	1	1
"SpisGene17067"	65	59	1	1	1	1	1	1
"SpisGene17068"	75	73	1	1	1	1	1	1
"SpisGene17069"	67	65	1	1	1	1	1	1
"SpisGene17072"	61	54	0.925644502014575	1	0.0820868069962739	1	0.289723335909402	1
"SpisGene17075"	42	40	0.953228212198679	1	0.0230420549126029	1	0.123785106493472	1
"SpisGene17077"	80	73	1	1	1	1	1	1
"SpisGene17078"	110	101	1	1	1	1	1	1
"SpisGene17079"	168	160	1	1	1	1	1	1
"SpisGene17081"	170	166	1	1	1	1	1	1
"SpisGene17082"	105	98	1	1	1	1	1	1
"SpisGene17083"	121	121	1	1	1	1	1	1
"SpisGene17086"	96	93	1	1	1	1	1	1
"SpisGene17087"	24	24	1	1	1	1	1	1
"SpisGene17089"	35	24	1.53100659770903	1	0.609824018505726	1.33285268300291e-06	1	0.000185309155441686
"SpisGene17092"	40	40	1	1	1	1	1	1
"SpisGene17095"	81	77	1	1	1	1	1	1
"SpisGene17097"	24	22	1	1	1	1	1	1
"SpisGene17098"	134	134	1.01719450577313	1	0.0115699314930936	1	0.0770015161409923	1
"SpisGene17100"	105	100	1	1	1	1	1	1
"SpisGene17101"	101	101	1	1	1	1	1	1
"SpisGene17104"	9	9	1.22756192163512	1	0.10753418523225	1	0.349027230408029	1
"SpisGene17105"	205	185	1.03029579083245	1	0.00281212554186066	1	0.028947934669354	1
"SpisGene17106"	131	131	1	1	1	1	1	1
"SpisGene17108"	77	77	1	1	1	1	1	1
"SpisGene17109"	115	106	1	1	1	1	1	1
"SpisGene17110"	62	53	1	1	1	1	1	1
"SpisGene17111"	333	332	1	1	1	1	1	1
"SpisGene17112"	94	94	1	1	1	1	1	1
"SpisGene17113"	85	84	1	1	1	1	1	1
"SpisGene17114"	221	218	1	1	1	1	1	1
"SpisGene17115"	105	95	1	1	1	1	1	1
"SpisGene17117"	56	55	1	1	1	1	1	1
"SpisGene17118"	139	122	1.01855150359497	1	0.0510987527139304	1	0.212266720784158	1
"SpisGene17119"	34	34	0.910956315149459	1	5.33237508282991e-05	2.38307232437682e-08	0.00162460676211412	6.25783444417904e-06
"SpisGene17120"	9	8	1	1	1	1	1	1
"SpisGene17121"	44	44	1	1	1	1	1	1
"SpisGene17122"	59	59	1.03413849632933	1	0.0621067364982443	1	0.241188449591245	1
"SpisGene17123"	47	46	1	1	1	1	1	1
"SpisGene17124"	198	192	1	1	1	1	1	1
"SpisGene17125"	71	68	1.0444232805448	1	0.0720194375741473	1	0.26627635836583	1
"SpisGene17127"	10	10	1	1	1	1	1	1
"SpisGene17128"	62	52	1	1	1	1	1	1
"SpisGene17130"	45	43	1	1	1	1	1	1
"SpisGene17131"	6	5	1	1	1	1	1	1
"SpisGene17132"	44	44	1	1	1	1	1	1
"SpisGene17133"	56	53	1	1	1	1	1	1
"SpisGene17134"	16	16	1	1	1	1	1	1
"SpisGene17138"	12	8	1	1	1	1	1	1
"SpisGene17139"	138	135	1	1	1	1	1	1
"SpisGene17140"	30	26	0.934967887913706	1	0.194537257499966	1	0.544141874959962	1
"SpisGene17142"	63	62	1	1	1	1	1	1
"SpisGene17147"	23	14	1	1	1	1	1	1
"SpisGene17151"	33	6	1	1	1	1	1	1
"SpisGene17154"	174	174	1	1	1	1	1	1
"SpisGene17155"	82	79	1	1	1	1	1	1
"SpisGene17156"	145	131	1.1250716372852	1	0.000148542336128262	1	0.00360032499030663	1
"SpisGene17158"	10	10	0.898014890363949	1	0.0701590207723199	1	0.261944427927527	1
"SpisGene17175"	51	46	1	1	1	1	1	1
"SpisGene17177"	154	154	1	1	1	1	1	1
"SpisGene17179"	191	184	0.951351167966205	1	0.000537818374248387	1	0.00901458791730313	1
"SpisGene17180"	65	37	1.12945901251901	1	0.0534292866811182	1	0.218572552969604	1
"SpisGene17181"	70	69	1	1	1	1	1	1
"SpisGene17190"	182	179	1.01611720581043	1	0.0612815091096386	1	0.238909071746272	1
"SpisGene17191"	48	44	1	1	1	1	1	1
"SpisGene17192"	18	5	1	1	1	1	1	1
"SpisGene17193"	5	5	1.35310562444155	1	0.0696416125784359	0.0257265055459368	0.260604444980547	0.661393076144842
"SpisGene17194"	63	27	1	1	1	1	1	1
"SpisGene17197"	139	125	1	1	1	1	1	1
"SpisGene17199"	68	62	1.08914165428208	1	0.00299960397400875	1	0.0301095612188105	1
"SpisGene17201"	20	20	0.778957852642097	1	1.47970302225654e-06	1	9.77224229489064e-05	1
"SpisGene17203"	181	173	1	1	1	1	1	1
"SpisGene17205"	353	337	0.984642116605724	1	0.0225028282147781	1	0.121480025639152	1
"SpisGene17206"	156	140	1.03467773210709	1	0.20811382591747	1	0.575920369014976	1
"SpisGene17208"	474	405	0.959540190146427	1	0.000103286615830458	1	0.00275722613851046	1
"SpisGene17209"	48	43	1.12761342217293	1	0.000243279041110704	1	0.00512046668780526	1
"SpisGene17210"	58	58	0.933167905221408	1	9.97322161028181e-07	1	7.33297740931987e-05	1
"SpisGene17211"	271	256	1	1	1	1	1	1
"SpisGene17214"	65	64	1.0529561493175	1	0.0102258570534285	1	0.0704440833493212	1
"SpisGene17220"	33	21	0.867572179189959	1	0.0070928566324836	1	0.0556776624908623	1
"SpisGene17222"	7	5	0.684507042253527	1	0.0382611784300544	1	0.175529368951496	1
"SpisGene17231"	37	24	1	1	1	1	1	1
"SpisGene17232"	152	152	1.01738728375467	1	0.120086483619749	1	0.376366532492812	1
"SpisGene17238"	62	46	0.636047792345249	1	1.07893904339654e-11	1	3.71863084675638e-09	1
"SpisGene17239"	72	68	1	1	1	1	1	1
"SpisGene17240"	13	13	1	1	1	1	1	1
"SpisGene17241"	15	7	2.037642428382	1	5.07233570582334e-06	1	0.000261414908876288	1
"SpisGene17246"	22	6	1	1	1	1	1	1
"SpisGene17249"	38	33	0.870745975391328	1	0.0236767769831006	1	0.125937394802048	1
"SpisGene17250"	20	9	1	1	1	1	1	1
"SpisGene17254"	102	98	1	1	1	1	1	1
"SpisGene17257"	75	75	1	1	1	1	1	1
"SpisGene17258"	148	148	1	1	1	1	1	1
"SpisGene17261"	40	38	1.03658053396261	1	0.0217701931275055	1	0.119039890928735	1
"SpisGene17262"	72	71	1	1	1	1	1	1
"SpisGene17263"	115	115	1	1	1	1	1	1
"SpisGene17264"	64	64	1	1	1	1	1	1
"SpisGene17265"	47	47	1	1	1	1	1	1
"SpisGene17266"	13	11	1	1	1	1	1	1
"SpisGene17268"	124	120	1	1	1	1	1	1
"SpisGene17269"	68	66	1	1	1	1	1	1
"SpisGene17271"	168	163	0.941259780694525	1	0.00059243526082128	1	0.00958059896128724	1
"SpisGene17272"	69	69	1	1	1	1	1	1
"SpisGene17273"	33	33	0.970022087471218	1	0.0327431648959281	1	0.157696229535891	1
"SpisGene17274"	72	72	1	1	1	1	1	1
"SpisGene17275"	17	17	0.951273757183034	1	0.298710092210638	1	0.780495997865701	1
"SpisGene17276"	29	28	1.07785936857858	1	0.00058440978341381	1	0.0095065715357978	1
"SpisGene17278"	35	34	1.07918517394982	1	0.193095981917893	1	0.540521721972701	1
"SpisGene17279"	70	69	1.02464002936659	1	0.112333752127568	1	0.359318141593663	1
"SpisGene17280"	57	56	1	1	1	1	1	1
"SpisGene17281"	18	18	1	1	1	1	1	1
"SpisGene17283"	17	17	1	1	1	1	1	1
"SpisGene17284"	72	72	1	1	1	1	1	1
"SpisGene17285"	33	33	1	1	1	1	1	1
"SpisGene17286"	724	716	1.00549750900612	1	0.210248175432973	1	0.580723047044894	1
"SpisGene17287"	8	8	1	1	1	1	1	1
"SpisGene17288"	68	48	1	1	1	1	1	1
"SpisGene17290"	313	313	1	1	1	1	1	1
"SpisGene17291"	7	7	1	1	1	1	1	1
"SpisGene17295"	57	57	1	1	1	1	1	1
"SpisGene17296"	9	6	1	1	1	1	1	1
"SpisGene17301"	56	52	1	1	1	1	1	1
"SpisGene17307"	101	93	1	1	1	1	1	1
"SpisGene17310"	74	65	1.03550377123765	1	0.00944885108921175	1	0.066753149992071	1
"SpisGene17312"	27	24	1	1	1	1	1	1
"SpisGene17316"	35	35	1.06272330865003	1	0.0160899960281492	1	0.0972897840978385	1
"SpisGene17317"	10	9	1.08425466706496	1	0.128788151414071	1	0.396428836713867	1
"SpisGene17318"	43	43	0.969816056091757	1	0.0180615434212128	1	0.104677226690781	1
"SpisGene17320"	205	204	0.990463224385287	1	0.100456422499178	1	0.332582618033338	1
"SpisGene17321"	65	65	1.03308287515563	1	0.0131374494459482	1	0.0842736604320772	1
"SpisGene17323"	90	90	1	1	1	1	1	1
"SpisGene17328"	16	16	1	1	1	1	1	1
"SpisGene17330"	38	17	1	1	1	1	1	1
"SpisGene17332"	40	36	1.04351527740996	1	0.282182870299471	1	0.744188157946644	1
"SpisGene17335"	7	5	1.10214859825793	1	0.685414224861812	0.0255956201000282	1	0.659565640381333
"SpisGene17338"	89	83	1.09707656703669	1	0.000108855996352339	1	0.00285850662802367	1
"SpisGene17339"	10	10	1	1	1	1	1	1
"SpisGene17340"	192	179	1.02427807942727	1	8.92886950641279e-05	1	0.00245577311187598	1
"SpisGene17346"	98	95	1	1	1	1	1	1
"SpisGene17347"	60	54	1	1	1	1	1	1
"SpisGene17348"	250	219	1	1	1	1	1	1
"SpisGene17349"	49	48	1	1	1	1	1	1
"SpisGene17350"	96	96	1.03313340832173	1	0.0179552341354809	1	0.104170582472498	1
"SpisGene17363"	96	93	0.968635308207881	1	0.000885954220385522	1	0.0127229024695728	1
"SpisGene17364"	74	72	1	1	1	1	1	1
"SpisGene17365"	122	121	1	1	1	1	1	1
"SpisGene17368"	188	175	0.977115658656627	1	0.0831552135927639	1	0.292692580217164	1
"SpisGene17377"	57	51	1.05515981396328	1	0.409307036265963	1	1	1
"SpisGene17380"	14	8	1.35847350305491	1	0.10343982133089	1	0.33943403435239	1
"SpisGene17386"	238	172	0.938553778438528	1	0.0158892609250573	1	0.0963931016185131	1
"SpisGene17388"	23	11	1.3897972352663	1	0.00494423405697145	1	0.0431873142158706	1
"SpisGene17389"	13	10	1	1	1	1	1	1
"SpisGene17390"	95	93	1	1	1	1	1	1
"SpisGene17391"	259	256	0.976314310958738	1	0.0728461500300982	1	0.268253819259417	1
"SpisGene17392"	61	45	1.10716840445614	1	0.038924953024502	1	0.177251571803151	1
"SpisGene17393"	102	78	1.07394896846172	1	0.0174923541922925	1	0.102455217411999	1
"SpisGene17394"	47	35	1	1	1	1	1	1
"SpisGene17402"	71	71	1	1	1	1	1	1
"SpisGene17403"	23	20	1	1	1	1	1	1
"SpisGene17408"	35	33	1.07148202110188	1	0.0489032085091644	1	0.206174880216963	1
"SpisGene17410"	58	58	1	1	1	1	1	1
"SpisGene17415"	28	28	1	1	1	1	1	1
"SpisGene17422"	16	12	0.921253403433529	1	0.0164325041885441	0.00242040169402047	0.0984483715335407	0.0977824552503728
"SpisGene17426"	24	24	1	1	1	1	1	1
"SpisGene17427"	118	118	1	1	1	1	1	1
"SpisGene17430"	84	74	1	1	1	1	1	1
"SpisGene17432"	8	6	1	1	1	1	1	1
"SpisGene17434"	81	79	1	1	1	1	1	1
"SpisGene17435"	109	106	1	1	1	1	1	1
"SpisGene17436"	118	115	1	1	1	1	1	1
"SpisGene17438"	29	21	1.0839911929873	1	0.00899322980141635	1	0.0646997156570336	1
"SpisGene17439"	170	154	1	1	1	1	1	1
"SpisGene17442"	8	5	0.710480693459417	1	0.0654533402041744	1	0.249700757216133	1
"SpisGene17444"	129	113	1.03313169579116	1	0.000451811853186775	1	0.00798562969358484	1
"SpisGene17459"	8	8	1	1	1	1	1	1
"SpisGene17460"	204	204	1	1	1	1	1	1
"SpisGene17463"	45	40	1.10791236053482	1	0.0617232353698386	1	0.24003722245908	1
"SpisGene17464"	74	61	1	1	1	1	1	1
"SpisGene17467"	14	9	13.1319405358424	1	2.06632754359724e-06	0.00408208748407057	0.000129485945899625	0.149118118181512
"SpisGene17468"	74	71	1	1	1	1	1	1
"SpisGene17470"	105	100	1	1	1	1	1	1
"SpisGene17471"	25	23	1.03744991093619	1	0.151025513699405	1	0.446797315072622	1
"SpisGene17472"	117	115	1	1	1	1	1	1
"SpisGene17478"	217	213	1	1	1	1	1	1
"SpisGene17479"	103	102	1	1	1	1	1	1
"SpisGene17484"	33	15	1	1	1	1	1	1
